Start,End,ClosedPattern,Support
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",24518
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0, Idle Mean=bin1}",3877
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",24570
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",24519
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",33718
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",33489
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Total Length of Bwd Packets=bin0}",24499
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",207
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Flow Duration=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",24499
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",32767
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",24496
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",4137
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",4100
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",24546
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",24496
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, SYN Flag Count=1}",2659
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin1}",3877
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",4363
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",4317
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0}",24570
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Idle Mean=bin0}",24519
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0}",33513
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0}",32911
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0}",24522
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",33742
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin1, SYN Flag Count=1, Total Backward Packets=bin0}",42
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=443, Idle Mean=bin1, Total Backward Packets=bin0}",43
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0}",822
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=443, SYN Flag Count=1, Total Backward Packets=bin0}",314
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Flow Duration=bin1, Total Fwd Packets=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin0, Total Backward Packets=bin0}",24522
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin1, Idle Mean=bin0, Total Backward Packets=bin0}",12
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Total Backward Packets=bin0}",24519
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Backward Packets=bin0, Total Fwd Packets=bin0, Destination IP=192.168.10.19, Total Length of Bwd Packets=bin0}",15
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0, Total Fwd Packets=bin0, Destination IP=69.172.216.111, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",16
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Destination IP=192.168.10.17, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",140
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Backward Packets=bin0, Total Fwd Packets=bin0, Destination IP=192.168.10.17, Total Length of Bwd Packets=bin0}",116
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Destination IP=192.168.10.17, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",140
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Idle Mean=bin0, Destination IP=192.168.10.17, Total Length of Bwd Packets=bin0}",140
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Destination IP=192.168.10.12, Flow Duration=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",208
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",819
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",919
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Idle Mean=bin2, Total Length of Bwd Packets=bin0}",1363
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",2166
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",2155
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, SYN Flag Count=1, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",206
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, SYN Flag Count=1}",2659
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",3877
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin3, Total Length of Bwd Packets=bin0}",6628
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin3, Total Length of Bwd Packets=bin0}",6617
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",24548
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",24498
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",24570
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",24519
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Total Length of Bwd Packets=bin0}",24522
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Idle Mean=bin1}",51
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",824
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin2, Total Length of Bwd Packets=bin0}",1201
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin2, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",105
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin2, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",142
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin2, Total Length of Bwd Packets=bin0}",1357
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Idle Mean=bin2}",105
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Idle Mean=bin2}",142
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0, SYN Flag Count=1}",198
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, SYN Flag Count=1}",314
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0, SYN Flag Count=1}",330
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, SYN Flag Count=1}",2662
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, SYN Flag Count=1}",2634
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, SYN Flag Count=1}",3421
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",3877
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Flow Duration=bin1, Total Fwd Packets=bin0, Active Mean=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",111
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin3, Idle Mean=bin1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",280
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",339
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin3, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",3683
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Flow Duration=bin1, Total Fwd Packets=bin0, Active Mean=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",16
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin1, Total Length of Bwd Packets=bin0}",156
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin3, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",6599
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin2, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",62
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Flow Duration=bin1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",156
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",21
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Idle Mean=bin1, Total Backward Packets=bin0}",51
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin2, Destination Port=443, Idle Mean=bin1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",26
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin2, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",61
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",824
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",817
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",802
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",917
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin1, Destination Port=443, Idle Mean=bin1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",21
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin1, Destination Port=443, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",28
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",40
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",177
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0, Idle Mean=bin3, Total Backward Packets=bin0}",34
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin3, Total Backward Packets=bin0}",195
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",3443
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin2, Destination Port=443, Idle Mean=bin2, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",35
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Destination Port=443, Idle Mean=bin2, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",42
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",2421
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",2414
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",314
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin4, Destination Port=443, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",16
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, Idle Mean=bin1, SYN Flag Count=1, Total Backward Packets=bin0}",42
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin2, Destination Port=443, Idle Mean=bin1, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",25
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin2, Destination Port=443, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",60
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",230
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Idle Mean=bin0, Destination Port=443, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",227
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Flow Duration=bin0, Idle Mean=bin0, Destination Port=443, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",217
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin3, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",519
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin3, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",507
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin1, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",24
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin0, Total Length of Bwd Packets=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",2634
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",29
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Idle Mean=bin0, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",22
